item_id,label,index,sample_name,abs_rel,d1,image_edge_band_abs_rel,image_edge_band_coverage,image_edge_band_d1,image_edge_band_points,pseudo_dbe_acc,pseudo_dbe_comp,pseudo_edge_f1,pseudo_edge_precision,pseudo_edge_recall,pseudo_pred_edge_density,pseudo_target_edge_density,rmse,silog
dav2l_rgb_direct,DAv2-L RGB direct,186,2018-02-03_22-14-27_00200,0.06324284742504681,0.9268703080507378,0.057906578784729774,0.7215894382604193,0.9424215246636771,5575.0,1.0127840042114258,1.1151769161224365,0.8926905880036392,0.8912650988340264,0.8941206443319861,0.04366607666015625,0.043921407063802084,5.366437818167432,0.17084427120409926
dav2l_rgb_direct,DAv2-L RGB direct,187,2018-02-03_22-14-27_00300,0.2941175290106729,0.6978734786679149,0.2518368179532098,0.6074628861842986,0.7181858212241303,4542.0,0.690960168838501,0.9893638491630554,0.9216905491017705,0.9374826917751315,0.9064216380531279,0.04407958984375,0.04417266845703125,16.818265568903165,0.5571905503529103
dav2l_rgb_direct,DAv2-L RGB direct,188,2018-02-03_22-15-47_00000,0.08090435380094102,0.9358928783031165,0.15147606978133848,0.644863135442588,0.8656743844174936,5442.0,2.1795215606689453,1.990295648574829,0.7823086444765748,0.7729038125906443,0.7919451750681692,0.041382853190104166,0.04215596516927083,7.272735006774168,0.17845196475006866
dav2l_rgb_direct,DAv2-L RGB direct,189,2018-02-03_22-15-47_00100,0.3139691774500211,0.7174390511750495,0.30020580417174086,0.6696683505381067,0.6874385044276812,6098.0,1.309635877609253,1.1863945722579956,0.8635808369786658,0.8596074941915073,0.8675910821098423,0.041156005859375,0.041156005859375,14.021496057559032,0.5803725371843275
dav2l_rgb_direct,DAv2-L RGB direct,190,2018-02-03_22-15-47_00200,0.08619155878727915,0.9230683836589698,0.09029349325531252,0.6908303730017762,0.9227060903101398,6223.0,0.7614588737487793,0.833676815032959,0.9112514531921319,0.9212115138913245,0.9015044634496535,0.04060567220052083,0.040738423665364586,7.795239257714305,0.23287078368743058
dav2l_rgb_direct,DAv2-L RGB direct,191,2018-02-03_22-17-50_00000,0.16270113949719206,0.853944151331875,0.18477766954500727,0.6686398146956634,0.8704772902232486,5196.0,0.9938225746154785,0.8775149583816528,0.906823830594626,0.9042575260222822,0.9094047430926131,0.04168141682942708,0.04184315999348958,11.083883388770252,0.3429570412612545
dav2l_rgb_direct,DAv2-L RGB direct,192,2018-02-03_22-17-50_00100,0.04755160202107795,0.9537371134020619,0.04824425148296259,0.6767585673795413,0.960022844089092,5253.0,1.0740818977355957,0.7764132618904114,0.9016918320013458,0.8880240776603224,0.9157868892708078,0.04123484293619792,0.041432698567708336,6.086675728315432,0.16889033482547974
dav2l_rgb_direct,DAv2-L RGB direct,193,2018-02-03_22-17-50_00300,0.08821642741807137,0.9113391863484605,0.09650818981179266,0.6451094348955113,0.9079930994824612,5217.0,0.949220597743988,1.0897289514541626,0.892288199597057,0.9019407809830504,0.8828400346345687,0.04138132731119792,0.04170684814453125,7.622286474675746,0.2256242951961842
dav2l_rgb_direct,DAv2-L RGB direct,194,2018-02-03_22-17-50_00400,0.09413473077701424,0.9235700197238659,0.0908630522123907,0.7704635108481263,0.9232,6250.0,0.8349233865737915,0.6692248582839966,0.9234539694823868,0.9158876270173342,0.9311463676488131,0.042546590169270836,0.042638142903645836,6.641149862664221,0.21208686753963807
dav2l_rgb_direct,DAv2-L RGB direct,195,2018-02-03_22-17-50_00500,0.190468802720662,0.7780239833159541,0.16169641240197805,0.7383993743482794,0.8204766107678729,5665.0,1.15021812915802,1.4521331787109375,0.8651198928916222,0.8810185558925626,0.8497848660432563,0.04410349527994792,0.044329325358072914,9.649003989258906,0.3493582117452731
dav2l_rgb_direct,DAv2-L RGB direct,196,2018-02-03_22-19-20_00000,0.12180749946193722,0.8589981447124304,0.07923973292350864,0.6360157699443414,0.9217866909753875,5485.0,0.7787842154502869,0.7847721576690674,0.9200213405481248,0.9223059574234006,0.9177480140199752,0.046231587727864586,0.04629160563151042,9.80985044159852,0.29163075413866585
dav2l_rgb_direct,DAv2-L RGB direct,197,2018-02-03_22-19-20_00100,0.2460974629402928,0.7229597388465724,0.2147909123636085,0.609575625680087,0.8077472331310246,5602.0,1.4114552736282349,1.9140048027038574,0.8211463298037048,0.8485781233358185,0.7954325608781596,0.047754923502604164,0.04837443033854167,10.600791226767935,0.3950054258661369
dav2l_rgb_direct,DAv2-L RGB direct,198,2018-02-03_22-20-16_00000,0.095161131444737,0.8807447560688192,0.09674718488485587,0.6589677115248644,0.869098712446352,5592.0,1.1571712493896484,2.0553431510925293,0.8289454521643618,0.8785545800026209,0.7846394094264623,0.046575927734375,0.046575927734375,8.741091874544134,0.2271209299611964
dav2l_rgb_direct,DAv2-L RGB direct,199,2018-02-03_22-20-16_00100,0.1746730068955224,0.7671814216668631,0.14644122384928795,0.6772368265943652,0.785378590078329,5745.0,1.389662504196167,1.8182485103607178,0.825918360104384,0.8505704741659798,0.8026549824302633,0.04689737955729167,0.04689737955729167,13.096525335821127,0.3919101967927601
dav2l_rgb_direct,DAv2-L RGB direct,200,2018-02-03_22-20-16_00200,0.11830887006818698,0.8383494004232307,0.11888806129038668,0.6504820126969199,0.836074462317007,5533.0,2.9471194744110107,3.001652240753174,0.6860406270327224,0.6897472527472528,0.6823736263736264,0.046284993489583336,0.046284993489583336,10.197075845081228,0.25535748686157084
dav2l_rgb_direct,DAv2-L RGB direct,201,2018-02-03_22-20-16_00300,0.10078047020438373,0.880751708428246,0.0882268795087652,0.6673120728929385,0.9035671616316777,5859.0,0.7483149766921997,0.7123684883117676,0.9230916870997559,0.9228481622199409,0.9233353405381421,0.04805959065755208,0.04814605712890625,8.148652160112281,0.23232227187128632
dav2l_rgb_direct,DAv2-L RGB direct,202,2018-02-03_22-21-32_00000,0.18585341477903078,0.7693441414885778,0.19872128454317464,0.6063620732006878,0.7261494834919991,4937.0,0.5292335152626038,0.6565543413162231,0.9469401792578044,0.9560096794245626,0.9380411435151355,0.045821126302083334,0.0459381103515625,10.821116535101206,0.3362207419599265
