split,checkpoint_label,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3
lod_train_proxy,best,39,lod-1865-1866,1865,1866,488037,71.81564304620657,-7.751576858225765,0.9203108679674628,26.276305518320356,19.683812399408453,0.3134630283492598,0.054192498481948355,0.3134070317228964,31.34070317228964,0.8720445376067798,0.9502004970934581,0.9745224235047752
lod_train_proxy,best,40,lod-1913-1914,1913,1914,475736,62.149827217402695,-3.4798324154740756,1.5121873665562668,25.763305267387288,14.507207253288003,0.49030000693788056,0.07615845415158796,0.48351442856745047,48.351442856745045,0.843848268787731,0.8804526039652244,0.9023323860292263
lod_train_proxy,best,41,lod-1933-1934,1933,1934,477006,56.1469298958506,0.41627153239719417,1.4529395404076013,28.442740466043006,12.73033820621327,0.3846934977769504,0.05723547677984036,0.38219400982572316,38.21940098257232,0.8747793528802573,0.9333761000909842,0.9525477666947586
lod_train_proxy,best,42,lod-1937-1938,1937,1938,491520,74.14139154088303,-3.734672743302906,0.12401575854525464,2.3235182826355802,9.07298379944117,0.21649889680669324,0.0404282655331674,0.21288591739044116,21.288591739044115,0.8768452962239583,0.937713623046875,0.9720357259114584
lod_train_proxy,best,43,lod-1943-1944,1943,1944,491060,38.53297389388123,0.6349931244745023,0.3859392466183046,5.569862155319345,7.953598167785287,0.23442049298560058,0.039101470212005496,0.23315936075837856,23.315936075837858,0.8906264000325825,0.9546694904899605,0.9796929092167963
lod_train_proxy,best,44,lod-2037-2038,2037,2038,491520,35.176239670172706,146.05742407080467,0.22822938167205006,15.703814276260562,55.3886137759427,0.26519155030397207,0.09133491327458386,0.2642550592346846,26.425505923468464,0.6367960611979167,0.9348876953125,0.9743001302083333
lod_train_proxy,best,45,lod-2039-2040,2039,2040,491520,58.39255884671247,60.028217295984035,0.06622290273255735,2.690439757037332,27.705868666521372,0.11544663956408455,0.030022454303351417,0.11543730016253585,11.543730016253585,0.949951171875,0.979705810546875,0.997686767578125
lod_train_proxy,best,46,lod-2065-2066,2065,2066,487265,66.29650162599353,-41.30080777034826,1.5255819860718027,32.78258496573467,21.1479836866186,1.3612611567642703,0.14884664063078423,1.3612214335389357,136.12214335389356,0.7171990600597211,0.8201902455542672,0.8836752075359404
lod_train_proxy,best,47,lod-2097-2098,2097,2098,491520,49.78043656504072,87.66911935289338,0.09606905284387562,3.3516098026924803,25.2878524857622,0.1309311025493368,0.0403773600665768,0.13078238821151894,13.078238821151894,0.8973225911458333,0.9942708333333333,0.9998799641927083
lod_train_proxy,best,48,lod-2111-2112,2111,2112,489613,58.43129937474228,-12.490543336065585,6.422065540209322,191.56078876270686,21.608019900956393,0.5087134166669107,0.10291174396203749,0.503133463220249,50.3133463220249,0.7507888883669347,0.8687922910543634,0.9292992628872191
lod_train_proxy,best,49,lod-2145-2146,2145,2146,490986,56.57658314874919,-2.441119925725529,1.0872356179086615,34.41296919058551,13.179061941312765,0.3186813432563853,0.04283386309832237,0.3176984820000021,31.76984820000021,0.908107359476645,0.9480616555258194,0.9735369236597378
lod_train_proxy,best,50,lod-2173-2174,2173,2174,481969,73.82355690614017,6.2335028552102525,0.13081058684780553,2.7716203935369705,12.515061549133298,0.20302338470237669,0.032149777406456664,0.20182533332009067,20.18253333200907,0.9432266390576988,0.9660289354709535,0.974763937099689
lod_train_proxy,best,51,lod-2205-2206,2205,2206,487280,67.57722096900433,-20.743170640329925,3.1335576264412297,81.99242192518513,17.28397171254664,0.4489814866748398,0.060999736263745746,0.4472376409329034,44.72376409329034,0.8564706123789197,0.9316573633229355,0.9584181579379413
lod_train_proxy,best,52,lod-2255-2256,2255,2256,491520,70.7417893892138,3.473062623075353,0.11780318458639183,9.001994222329849,35.97986261636777,0.2615341203002487,0.04731592854458153,0.2615328986149805,26.153289861498052,0.8920003255208333,0.9440511067708334,0.9625895182291667
lod_train_proxy,best,53,lod-2355-2356,2355,2356,491520,64.49445224401406,-14.02268268396496,0.16444965480996168,10.193679394618131,36.450476088583976,0.2545190790561299,0.06152477049977389,0.2539897499041627,25.398974990416267,0.83330078125,0.9292521158854167,0.9628092447916666
lod_train_proxy,best,54,lod-2393-2394,2393,2394,491520,48.411325689740735,63.823882923438056,0.09156458591318434,2.582541791084662,23.049400317084555,0.12181919947884604,0.03804427406473399,0.12128676682197792,12.128676682197792,0.928839111328125,0.9940205891927083,0.9997762044270834
lod_train_proxy,best,55,lod-2403-2404,2403,2404,491520,56.66440398199335,59.11435175890499,0.09072430961865201,3.1694957625424807,22.06067912478823,0.13865557812164814,0.036429045786780946,0.13842363640697355,13.842363640697355,0.9261454264322917,0.9833455403645833,0.9939412434895833
lod_train_proxy,best,56,lod-2495-2496,2495,2496,491520,54.365486126266575,84.7767872223174,0.10214556455220238,4.029540252934257,29.23433277765634,0.13756605809444092,0.04344691569893504,0.13745066382359444,13.745066382359445,0.8902058919270833,0.993145751953125,0.9999491373697916
lod_train_proxy,best,57,lod-2733-2734,2733,2734,491520,56.14569554187309,-25.063409350679365,0.211660638053954,6.849451493852738,27.249237467797418,0.27241446240776895,0.09082459749920879,0.2719932403886377,27.19932403886377,0.6092814127604167,0.9136800130208333,0.974102783203125
