sample_id,split,branch,absrel,d1,eval_points,affine_scale,affine_shift,pred_npy,rgb_png
2018-02-04_21-46-57_00000,test,raw_b05_g075_us085,0.100520947,0.885964912,1596,0.000269925108,0.0130928604,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b05_g080_us06,0.102015847,0.884085213,1596,0.000281675911,0.0133654666,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_21-46-57_00000.png
2018-02-04_21-46-57_00000,test,raw_b08_g080_us06,0.106115999,0.868421053,1596,0.000304264941,0.014843649,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_21-46-57_00000.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_21-46-57_00000.png
2018-02-04_21-35-48_00400,test,dataset_rgb,0.133787544,0.838370565,1522,0.000313507631,0.0127820696,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/dataset_rgb/2018-02-04_21-35-48_00400.npy,
2018-02-04_21-35-48_00400,test,raw_rod_like_g045,0.119432757,0.855453351,1522,0.000295311731,0.0108621576,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_rod_like_g045/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_rod_like_g045/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b03_g065_us06,0.119264678,0.859395532,1522,0.000297730373,0.0112291942,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g065_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g065_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b03_g070_us06,0.119342994,0.858081472,1522,0.000294860622,0.0115167679,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b03_g075_us06,0.119144383,0.859395532,1522,0.00029566295,0.0115684077,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b05_g070_us06,0.118764585,0.85348226,1522,0.000278696599,0.0118609839,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b05_g075_us06,0.118448934,0.85282523,1522,0.000280820642,0.0120957904,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b05_g075_us085,0.118626105,0.8521682,1522,0.000277003841,0.0121709697,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b05_g080_us06,0.118207064,0.85348226,1522,0.000283057646,0.0120234095,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-35-48_00400,test,raw_b08_g080_us06,0.121444152,0.843626807,1522,0.00031550112,0.0132958655,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_21-35-48_00400.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_21-35-48_00400.png
2018-02-04_21-44-44_00100,test,dataset_rgb,0.0667548967,0.9315148,1723,0.000290203281,0.0105942768,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/dataset_rgb/2018-02-04_21-44-44_00100.npy,
2018-02-04_21-44-44_00100,test,raw_rod_like_g045,0.062552065,0.937899013,1723,0.000294000352,0.0106700937,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_rod_like_g045/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_rod_like_g045/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b03_g065_us06,0.0629148197,0.936157864,1723,0.000296737799,0.0106135401,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g065_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g065_us06/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b03_g070_us06,0.0631495609,0.936157864,1723,0.000297111669,0.0106592803,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b03_g075_us06,0.0632758892,0.934997098,1723,0.000297431762,0.0106446394,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b05_g070_us06,0.0639861919,0.934416715,1723,0.000270729313,0.0107773773,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b05_g075_us06,0.0642439493,0.933836332,1723,0.00027240687,0.010824708,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b05_g075_us085,0.0631786447,0.936157864,1723,0.000265157584,0.0104687897,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b05_g080_us06,0.0648933191,0.9315148,1723,0.000274812391,0.0109617153,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_21-44-44_00100.png
2018-02-04_21-44-44_00100,test,raw_b08_g080_us06,0.0682442642,0.926291352,1723,0.000284717498,0.0118090487,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_21-44-44_00100.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_21-44-44_00100.png
2018-02-04_18-26-37_00200,test,dataset_rgb,0.108574429,0.852386935,1592,0.000283664639,0.0098028023,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/dataset_rgb/2018-02-04_18-26-37_00200.npy,
2018-02-04_18-26-37_00200,test,raw_rod_like_g045,0.111332607,0.834170854,1592,0.000295113222,0.00944608955,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_rod_like_g045/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_rod_like_g045/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b03_g065_us06,0.110546332,0.834170854,1592,0.000296736871,0.00989344056,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g065_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g065_us06/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b03_g070_us06,0.111172275,0.832286432,1592,0.00029748291,0.0101130192,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b03_g075_us06,0.110616706,0.832914573,1592,0.000296626997,0.0100857076,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b05_g070_us06,0.108899476,0.834798995,1592,0.000288151854,0.00948264539,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b05_g075_us06,0.109437578,0.832914573,1592,0.000289020594,0.00957795651,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b05_g075_us085,0.106477635,0.852386935,1592,0.000281047433,0.00916667721,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b05_g080_us06,0.109954363,0.829773869,1592,0.000292161553,0.00977369627,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_18-26-37_00200.png
2018-02-04_18-26-37_00200,test,raw_b08_g080_us06,0.126100513,0.802135678,1592,0.000318247836,0.012440165,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_18-26-37_00200.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_18-26-37_00200.png
